testNo ,repeatNo, agentNo, agentID, agentType, agentTypeNo, x, y, z, yaw, vel_x, vel_y, vel_z, speed, time, sim_time, fps
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -26.555, -135.301, 0.129, 3.141, -5.220, 0.002, -0.000, 5.220, 15.900, 641.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -37.178, -135.573, 0.129, -3.121, -5.427, -0.067, 0.000, 5.427, 15.900, 641.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -27.077, -135.304, 0.129, -3.139, -5.214, -0.122, -0.000, 5.215, 16.000, 641.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -37.720, -135.580, 0.129, -3.123, -5.427, -0.054, 0.000, 5.428, 16.000, 641.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -27.598, -135.319, 0.129, -3.130, -5.212, -0.199, -0.000, 5.216, 16.100, 641.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -38.263, -135.586, 0.129, -3.126, -5.428, -0.046, -0.000, 5.428, 16.100, 641.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -28.120, -135.335, 0.129, -3.124, -5.215, -0.162, 0.000, 5.217, 16.200, 641.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -38.806, -135.590, 0.129, -3.129, -5.428, -0.030, -0.000, 5.428, 16.200, 641.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -28.641, -135.349, 0.129, -3.122, -5.217, -0.140, 0.000, 5.219, 16.300, 642.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -39.348, -135.597, 0.129, -3.128, -5.422, -0.147, -0.000, 5.424, 16.300, 642.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -29.163, -135.360, 0.129, -3.122, -5.218, -0.096, 0.000, 5.219, 16.400, 642.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -39.891, -135.614, 0.129, -3.121, -5.420, -0.214, -0.000, 5.425, 16.400, 642.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -29.685, -135.369, 0.129, -3.122, -5.219, -0.090, -0.000, 5.220, 16.500, 642.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -40.433, -135.634, 0.129, -3.117, -5.422, -0.176, 0.000, 5.425, 16.500, 642.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -30.207, -135.376, 0.129, -3.124, -5.220, -0.058, -0.000, 5.220, 16.600, 642.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -40.975, -135.649, 0.129, -3.116, -5.424, -0.148, 0.000, 5.426, 16.600, 642.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -30.729, -135.382, 0.129, -3.126, -5.220, -0.053, -0.000, 5.220, 16.700, 642.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -41.518, -135.661, 0.129, -3.118, -5.426, -0.099, -0.000, 5.427, 16.700, 642.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -31.251, -135.387, 0.129, -3.128, -5.220, -0.033, -0.000, 5.220, 16.800, 642.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -42.060, -135.671, 0.129, -3.120, -5.426, -0.090, -0.000, 5.427, 16.800, 642.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -31.773, -135.390, 0.129, -3.130, -5.220, -0.022, -0.000, 5.220, 16.900, 642.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -42.603, -135.678, 0.129, -3.122, -5.427, -0.058, -0.000, 5.427, 16.900, 642.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -32.295, -135.393, 0.129, -3.132, -5.220, -0.017, 0.000, 5.220, 17.000, 642.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -43.146, -135.684, 0.129, -3.125, -5.428, -0.051, 0.000, 5.428, 17.000, 642.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -32.817, -135.395, 0.129, -3.134, -5.220, -0.012, -0.000, 5.220, 17.100, 642.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -43.688, -135.689, 0.129, -3.128, -5.428, -0.032, -0.000, 5.428, 17.100, 642.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -33.339, -135.396, 0.129, -3.136, -5.220, -0.009, 0.000, 5.220, 17.200, 642.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -44.231, -135.696, 0.129, -3.127, -5.423, -0.143, -0.000, 5.425, 17.200, 642.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -33.861, -135.398, 0.129, -3.137, -5.220, -0.006, -0.000, 5.220, 17.300, 643.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -44.773, -135.713, 0.129, -3.121, -5.421, -0.206, -0.000, 5.425, 17.300, 643.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -34.383, -135.399, 0.129, -3.138, -5.220, -0.004, -0.000, 5.220, 17.400, 643.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -45.315, -135.731, 0.129, -3.117, -5.423, -0.169, -0.000, 5.426, 17.400, 643.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -34.904, -135.399, 0.129, -3.138, -5.175, -0.013, 0.000, 5.175, 17.500, 643.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -45.858, -135.746, 0.129, -3.116, -5.424, -0.147, -0.000, 5.426, 17.500, 643.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -35.400, -135.401, 0.129, -3.138, -4.713, -0.015, -0.004, 4.713, 17.600, 643.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -46.400, -135.759, 0.129, -3.117, -5.426, -0.108, 0.000, 5.427, 17.600, 643.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -35.823, -135.402, 0.130, -3.138, -3.785, -0.012, -0.000, 3.785, 17.700, 643.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -46.943, -135.770, 0.129, -3.119, -5.427, -0.089, -0.000, 5.427, 17.700, 643.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.143, -135.403, 0.130, -3.138, -2.716, -0.009, 0.001, 2.716, 17.800, 643.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -47.486, -135.777, 0.129, -3.122, -5.427, -0.058, -0.000, 5.428, 17.800, 643.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.355, -135.404, 0.130, -3.138, -1.649, -0.005, 0.000, 1.649, 17.900, 643.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -48.028, -135.783, 0.129, -3.125, -5.428, -0.051, 0.000, 5.428, 17.900, 643.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.461, -135.404, 0.130, -3.138, -0.583, -0.002, 0.000, 0.583, 18.000, 643.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -48.571, -135.788, 0.129, -3.127, -5.428, -0.032, 0.000, 5.428, 18.000, 643.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.472, -135.404, 0.130, -3.138, 0.001, -0.000, 0.000, 0.001, 18.100, 643.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -49.114, -135.792, 0.129, -3.130, -5.428, -0.027, -0.000, 5.428, 18.100, 643.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.472, -135.404, 0.130, -3.138, 0.001, 0.000, 0.000, 0.001, 18.200, 643.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -49.656, -135.806, 0.129, -3.124, -5.420, -0.203, -0.000, 5.424, 18.200, 643.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.472, -135.404, 0.130, -3.138, 0.001, 0.000, -0.000, 0.001, 18.300, 644.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -50.198, -135.824, 0.129, -3.119, -5.422, -0.180, 0.000, 5.425, 18.300, 644.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, -0.000, 0.000, 18.400, 644.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -50.740, -135.840, 0.129, -3.117, -5.423, -0.160, -0.000, 5.426, 18.400, 644.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, -0.000, 0.000, 18.500, 644.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -51.283, -135.854, 0.129, -3.117, -5.425, -0.120, 0.000, 5.426, 18.500, 644.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, -0.000, 0.000, 18.600, 644.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -51.825, -135.865, 0.129, -3.118, -5.426, -0.099, -0.000, 5.427, 18.600, 644.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 18.700, 644.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -52.368, -135.874, 0.129, -3.121, -5.427, -0.065, 0.000, 5.427, 18.700, 644.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 18.800, 644.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -52.911, -135.881, 0.129, -3.124, -5.427, -0.058, -0.000, 5.428, 18.800, 644.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 18.900, 644.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -53.453, -135.886, 0.129, -3.126, -5.428, -0.037, -0.000, 5.428, 18.900, 644.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 19.000, 644.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -53.996, -135.890, 0.129, -3.129, -5.428, -0.032, -0.000, 5.428, 19.000, 644.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 19.100, 644.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -54.538, -135.904, 0.129, -3.124, -5.420, -0.198, -0.000, 5.424, 19.100, 644.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 19.200, 644.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -55.081, -135.922, 0.129, -3.119, -5.422, -0.176, 0.000, 5.425, 19.200, 644.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 19.300, 645.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -55.623, -135.938, 0.129, -3.117, -5.424, -0.158, 0.000, 5.426, 19.300, 645.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 19.400, 645.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -56.165, -135.952, 0.129, -3.117, -5.425, -0.119, -0.000, 5.426, 19.400, 645.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 19.500, 645.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -56.708, -135.963, 0.129, -3.118, -5.426, -0.100, -0.000, 5.427, 19.500, 645.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 19.600, 645.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -57.251, -135.972, 0.129, -3.120, -5.427, -0.073, -0.000, 5.427, 19.600, 645.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 19.700, 645.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -57.793, -135.980, 0.129, -3.123, -5.427, -0.059, -0.000, 5.428, 19.700, 645.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 19.800, 645.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -58.336, -135.986, 0.129, -3.126, -5.428, -0.041, -0.000, 5.428, 19.800, 645.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 19.900, 645.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -58.879, -135.990, 0.129, -3.128, -5.428, -0.032, 0.000, 5.428, 19.900, 645.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 20.000, 645.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -59.421, -136.003, 0.129, -3.124, -5.421, -0.190, -0.000, 5.424, 20.000, 645.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 20.100, 645.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -59.963, -136.022, 0.129, -3.118, -5.421, -0.219, 0.000, 5.425, 20.100, 645.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 20.200, 645.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -60.506, -136.039, 0.129, -3.116, -5.424, -0.154, 0.000, 5.426, 20.200, 645.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 20.300, 646.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -61.048, -136.053, 0.129, -3.116, -5.425, -0.146, 0.000, 5.427, 20.300, 646.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 20.400, 646.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -61.581, -136.067, 0.129, -3.116, -5.154, -0.134, 0.000, 5.156, 20.400, 646.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 20.500, 646.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.049, -136.079, 0.130, -3.116, -4.232, -0.110, -0.002, 4.233, 20.500, 646.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 20.600, 646.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.413, -136.089, 0.130, -3.116, -3.163, -0.082, 0.000, 3.164, 20.600, 646.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 20.700, 646.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.670, -136.096, 0.130, -3.116, -2.095, -0.054, 0.001, 2.096, 20.700, 646.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 20.800, 646.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.821, -136.099, 0.130, -3.116, -1.028, -0.027, 0.000, 1.029, 20.800, 646.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 20.900, 646.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.865, -136.101, 0.131, -3.116, 0.000, 0.000, 0.000, 0.000, 20.900, 646.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 21.000, 646.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.865, -136.101, 0.130, -3.116, 0.001, 0.000, 0.000, 0.001, 21.000, 646.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 21.100, 646.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.865, -136.101, 0.130, -3.116, 0.001, 0.000, 0.000, 0.001, 21.100, 646.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 21.200, 646.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.130, -3.116, 0.001, 0.000, 0.000, 0.001, 21.200, 646.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 21.300, 647.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, -0.000, 0.000, 21.300, 647.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 21.400, 647.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, -0.000, 0.000, 21.400, 647.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 21.500, 647.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 21.500, 647.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 21.600, 647.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 21.600, 647.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 21.700, 647.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 21.700, 647.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 21.800, 647.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 21.800, 647.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 21.900, 647.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 21.900, 647.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 22.000, 647.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 22.000, 647.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 22.100, 647.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 22.100, 647.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 22.200, 647.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 22.200, 647.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 22.300, 648.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 22.300, 648.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 22.400, 648.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 22.400, 648.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 22.500, 648.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 22.500, 648.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 22.600, 648.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 22.600, 648.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 22.700, 648.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 22.700, 648.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 22.800, 648.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 22.800, 648.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 22.900, 648.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 22.900, 648.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 23.000, 648.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 23.000, 648.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 23.100, 648.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 23.100, 648.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 23.200, 648.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 23.200, 648.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 23.300, 649.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 23.300, 649.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 23.400, 649.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 23.400, 649.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 23.500, 649.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 23.500, 649.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 23.600, 649.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 23.600, 649.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 23.700, 649.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 23.700, 649.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 23.800, 649.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -62.866, -136.101, 0.129, -3.116, 0.000, 0.000, 0.000, 0.000, 23.800, 649.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -36.473, -135.404, 0.129, -3.138, 0.000, 0.000, 0.000, 0.000, 23.900, 649.677, 0.000
