testNo, repeatNo, agentNo, agentID, agentType, agentTypeNo, x, y, z, yaw, vel_x, vel_y, vel_z, speed, time, sim_time, fps
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.549, -71.457, 0.129, -1.536, 0.111, -5.217, -0.000, 5.218, 16.200, 994.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.717, -86.422, 0.940, -1.239, 0.490, -1.418, 0.000, 1.500, 16.200, 994.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.537, -71.979, 0.129, -1.540, 0.101, -5.218, 0.000, 5.219, 16.300, 994.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.668, -86.564, 0.941, -1.239, 0.489, -1.418, 0.000, 1.500, 16.300, 994.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.517, -72.500, 0.129, -1.537, 0.237, -5.212, -0.000, 5.217, 16.400, 994.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.620, -86.705, 0.942, -1.240, 0.488, -1.418, 0.000, 1.500, 16.400, 994.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.494, -73.021, 0.129, -1.533, 0.257, -5.212, -0.000, 5.218, 16.500, 994.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.571, -86.847, 0.942, -1.240, 0.488, -1.418, 0.000, 1.500, 16.500, 994.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.474, -73.543, 0.129, -1.534, 0.175, -5.215, 0.000, 5.218, 16.600, 994.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.522, -86.989, 0.943, -1.240, 0.488, -1.419, 0.000, 1.500, 16.600, 994.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.457, -74.064, 0.129, -1.535, 0.163, -5.216, 0.000, 5.219, 16.700, 994.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.474, -87.131, 0.944, -1.241, 0.486, -1.419, 0.000, 1.500, 16.700, 994.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.444, -74.586, 0.129, -1.539, 0.106, -5.218, 0.000, 5.219, 16.800, 994.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.426, -87.273, 0.945, -1.242, 0.485, -1.419, 0.000, 1.500, 16.800, 994.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.433, -75.108, 0.129, -1.542, 0.096, -5.219, -0.000, 5.219, 16.900, 995.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.377, -87.415, 0.945, -1.242, 0.484, -1.420, 0.000, 1.500, 16.900, 995.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.424, -75.630, 0.129, -1.546, 0.062, -5.219, -0.000, 5.220, 17.000, 995.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.329, -87.557, 0.946, -1.243, 0.484, -1.420, 0.000, 1.500, 17.000, 995.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.417, -76.152, 0.129, -1.550, 0.041, -5.220, -0.000, 5.220, 17.100, 995.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.281, -87.699, 0.947, -1.243, 0.483, -1.420, 0.000, 1.500, 17.100, 995.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.413, -76.674, 0.129, -1.554, 0.032, -5.220, 0.000, 5.220, 17.200, 995.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.233, -87.841, 0.947, -1.243, 0.483, -1.420, 0.000, 1.500, 17.200, 995.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.405, -77.195, 0.129, -1.554, 0.150, -5.214, -0.000, 5.216, 17.300, 995.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.182, -87.982, 0.948, -1.234, 0.489, -1.418, 0.000, 1.500, 17.300, 995.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.388, -77.717, 0.129, -1.548, 0.211, -5.213, -0.000, 5.217, 17.400, 995.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.129, -88.123, 0.949, -1.223, 0.503, -1.413, 0.000, 1.500, 17.400, 995.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.369, -78.238, 0.129, -1.544, 0.167, -5.215, 0.000, 5.218, 17.500, 995.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.075, -88.263, 0.949, -1.218, 0.513, -1.410, 0.000, 1.500, 17.500, 995.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.354, -78.760, 0.129, -1.544, 0.143, -5.217, 0.000, 5.219, 17.600, 995.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.023, -88.403, 0.950, -1.215, 0.519, -1.407, 0.000, 1.500, 17.600, 995.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.342, -79.281, 0.129, -1.545, 0.103, -5.218, -0.000, 5.219, 17.700, 995.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.970, -88.544, 0.951, -1.214, 0.522, -1.406, 0.000, 1.500, 17.700, 995.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.332, -79.803, 0.129, -1.547, 0.085, -5.219, -0.000, 5.219, 17.800, 995.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.917, -88.684, 0.952, -1.213, 0.524, -1.405, 0.000, 1.500, 17.800, 995.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.324, -80.325, 0.129, -1.550, 0.055, -5.219, 0.000, 5.220, 17.900, 996.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.865, -88.825, 0.953, -1.213, 0.525, -1.405, 0.000, 1.500, 17.900, 996.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.318, -80.847, 0.129, -1.553, 0.049, -5.220, -0.000, 5.220, 18.000, 996.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.816, -88.967, 0.953, -1.225, 0.516, -1.409, 0.000, 1.500, 18.000, 996.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.314, -81.369, 0.129, -1.556, 0.032, -5.220, -0.000, 5.220, 18.100, 996.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.767, -89.108, 0.954, -1.230, 0.506, -1.412, 0.000, 1.500, 18.100, 996.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.310, -81.891, 0.129, -1.558, 0.029, -5.220, -0.000, 5.220, 18.200, 996.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.718, -89.250, 0.955, -1.233, 0.500, -1.414, 0.000, 1.500, 18.200, 996.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.307, -82.413, 0.129, -1.561, 0.017, -5.220, -0.000, 5.220, 18.300, 996.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.669, -89.392, 0.955, -1.234, 0.497, -1.415, 0.000, 1.500, 18.300, 996.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.305, -82.935, 0.129, -1.563, 0.014, -5.220, 0.000, 5.220, 18.400, 996.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.619, -89.534, 0.956, -1.235, 0.495, -1.416, 0.000, 1.500, 18.400, 996.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.292, -83.456, 0.129, -1.557, 0.189, -5.212, -0.000, 5.215, 18.500, 996.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.570, -89.675, 0.957, -1.235, 0.494, -1.416, 0.000, 1.500, 18.500, 996.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.275, -83.978, 0.129, -1.551, 0.166, -5.214, 0.000, 5.217, 18.600, 996.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.521, -89.817, 0.958, -1.236, 0.494, -1.416, 0.000, 1.500, 18.600, 996.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.261, -84.499, 0.129, -1.549, 0.148, -5.216, 0.000, 5.218, 18.700, 996.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.467, -89.957, 0.958, -1.221, 0.505, -1.412, 0.000, 1.500, 18.700, 996.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.248, -85.021, 0.129, -1.548, 0.110, -5.218, 0.000, 5.219, 18.800, 996.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.413, -90.097, 0.959, -1.215, 0.517, -1.408, 0.000, 1.500, 18.800, 996.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.238, -85.543, 0.129, -1.549, 0.093, -5.219, 0.000, 5.219, 18.900, 997.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.360, -90.237, 0.960, -1.211, 0.524, -1.406, 0.000, 1.500, 18.900, 997.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.229, -86.064, 0.129, -1.551, 0.068, -5.219, 0.000, 5.220, 19.000, 997.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.306, -90.377, 0.961, -1.210, 0.528, -1.404, 0.000, 1.500, 19.000, 997.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.222, -86.586, 0.129, -1.553, 0.056, -5.220, -0.000, 5.220, 19.100, 997.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.253, -90.517, 0.961, -1.209, 0.530, -1.403, 0.000, 1.500, 19.100, 997.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.216, -87.108, 0.129, -1.555, 0.040, -5.220, 0.000, 5.220, 19.200, 997.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.200, -90.658, 0.962, -1.208, 0.531, -1.403, 0.000, 1.500, 19.200, 997.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.212, -87.630, 0.129, -1.558, 0.033, -5.220, 0.000, 5.220, 19.300, 997.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.147, -90.798, 0.963, -1.212, 0.529, -1.404, 0.000, 1.500, 19.300, 997.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.199, -88.152, 0.129, -1.553, 0.189, -5.213, -0.000, 5.216, 19.400, 997.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.096, -90.939, 0.963, -1.217, 0.524, -1.406, 0.000, 1.500, 19.400, 997.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.180, -88.673, 0.129, -1.547, 0.214, -5.213, -0.000, 5.217, 19.500, 997.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.045, -91.080, 0.964, -1.219, 0.519, -1.407, 0.000, 1.500, 19.500, 997.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.164, -89.195, 0.129, -1.545, 0.149, -5.216, 0.000, 5.218, 19.600, 997.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.994, -91.221, 0.964, -1.220, 0.517, -1.408, 0.000, 1.500, 19.600, 997.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.150, -89.716, 0.129, -1.545, 0.141, -5.217, 0.000, 5.219, 19.700, 997.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.943, -91.362, 0.965, -1.221, 0.515, -1.409, 0.000, 1.500, 19.700, 997.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.139, -90.238, 0.129, -1.547, 0.093, -5.218, 0.000, 5.219, 19.800, 997.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.891, -91.503, 0.965, -1.221, 0.514, -1.409, 0.000, 1.500, 19.800, 997.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.130, -90.760, 0.129, -1.549, 0.085, -5.219, -0.000, 5.220, 19.900, 998.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.840, -91.644, 0.966, -1.221, 0.514, -1.409, 0.000, 1.500, 19.900, 998.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.123, -91.282, 0.129, -1.551, 0.054, -5.219, -0.000, 5.220, 20.000, 998.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.785, -91.784, 0.967, -1.209, 0.524, -1.406, 0.000, 1.500, 20.000, 998.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.117, -91.804, 0.129, -1.554, 0.049, -5.220, 0.000, 5.220, 20.100, 998.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.730, -91.923, 0.968, -1.204, 0.533, -1.402, 0.000, 1.500, 20.100, 998.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.112, -92.326, 0.129, -1.557, 0.030, -5.220, -0.000, 5.220, 20.200, 998.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.675, -92.063, 0.969, -1.201, 0.539, -1.400, 0.000, 1.500, 20.200, 998.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.109, -92.848, 0.129, -1.559, 0.026, -5.220, -0.000, 5.220, 20.300, 998.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.620, -92.202, 0.970, -1.200, 0.542, -1.398, 0.000, 1.500, 20.300, 998.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.106, -93.370, 0.129, -1.561, 0.016, -5.220, -0.000, 5.220, 20.400, 998.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.565, -92.342, 0.972, -1.199, 0.544, -1.398, 0.000, 1.500, 20.400, 998.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.100, -93.892, 0.129, -1.560, 0.137, -5.214, -0.000, 5.216, 20.500, 998.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.511, -92.482, 0.973, -1.199, 0.545, -1.397, 0.000, 1.500, 20.500, 998.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.084, -94.413, 0.129, -1.553, 0.201, -5.212, -0.000, 5.216, 20.600, 998.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.457, -92.622, 0.975, -1.203, 0.543, -1.398, 0.000, 1.500, 20.600, 998.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.067, -94.934, 0.129, -1.548, 0.161, -5.215, 0.000, 5.217, 20.700, 998.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.406, -92.763, 0.977, -1.209, 0.535, -1.401, 0.000, 1.500, 20.700, 998.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.053, -95.456, 0.129, -1.547, 0.139, -5.217, 0.000, 5.219, 20.800, 998.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.354, -92.903, 0.979, -1.212, 0.530, -1.403, 0.000, 1.500, 20.800, 998.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.041, -95.978, 0.129, -1.548, 0.101, -5.218, 0.000, 5.219, 20.900, 999.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.301, -93.044, 0.981, -1.213, 0.526, -1.404, 0.000, 1.500, 20.900, 999.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.031, -96.499, 0.129, -1.549, 0.083, -5.219, 0.000, 5.219, 21.000, 999.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.249, -93.185, 0.983, -1.214, 0.525, -1.405, 0.000, 1.500, 21.000, 999.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.023, -97.021, 0.129, -1.551, 0.059, -5.219, 0.000, 5.220, 21.100, 999.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.197, -93.325, 0.985, -1.215, 0.524, -1.406, 0.000, 1.500, 21.100, 999.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.017, -97.543, 0.129, -1.554, 0.047, -5.220, 0.000, 5.220, 21.200, 999.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.145, -93.466, 0.988, -1.215, 0.523, -1.406, 0.000, 1.500, 21.200, 999.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.013, -98.065, 0.129, -1.557, 0.029, -5.220, -0.000, 5.220, 21.300, 999.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.096, -93.608, 0.990, -1.226, 0.513, -1.409, 0.000, 1.500, 21.300, 999.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.009, -98.587, 0.129, -1.559, 0.026, -5.220, 0.000, 5.220, 21.400, 999.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.048, -93.750, 0.993, -1.232, 0.504, -1.413, 0.000, 1.500, 21.400, 999.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.996, -99.109, 0.129, -1.554, 0.194, -5.212, -0.000, 5.216, 21.500, 999.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.999, -93.892, 0.996, -1.235, 0.498, -1.415, 0.000, 1.500, 21.500, 999.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.977, -99.630, 0.129, -1.547, 0.222, -5.212, 0.000, 5.217, 21.600, 999.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.950, -94.033, 0.999, -1.236, 0.494, -1.416, 0.000, 1.500, 21.600, 999.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.961, -100.151, 0.129, -1.545, 0.151, -5.216, 0.000, 5.218, 21.700, 999.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.901, -94.175, 0.999, -1.237, 0.493, -1.417, 0.000, 1.500, 21.700, 999.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.948, -100.673, 0.129, -1.546, 0.108, -5.217, -0.000, 5.219, 21.800, 999.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.852, -94.317, 0.999, -1.237, 0.492, -1.417, 0.000, 1.500, 21.800, 999.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.937, -101.195, 0.129, -1.548, 0.090, -5.218, 0.000, 5.219, 21.900, 1000.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.801, -94.458, 0.999, -1.229, 0.496, -1.415, 0.000, 1.500, 21.900, 1000.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.929, -101.717, 0.129, -1.550, 0.065, -5.219, -0.000, 5.220, 22.000, 1000.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.747, -94.598, 1.002, -1.219, 0.509, -1.411, 0.000, 1.500, 22.000, 1000.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.922, -102.239, 0.129, -1.553, 0.054, -5.220, 0.000, 5.220, 22.100, 1000.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.693, -94.738, 1.002, -1.214, 0.519, -1.408, 0.000, 1.500, 22.100, 1000.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.916, -102.761, 0.129, -1.555, 0.038, -5.220, -0.000, 5.220, 22.200, 1000.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.640, -94.878, 1.002, -1.212, 0.524, -1.405, 0.000, 1.500, 22.200, 1000.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.912, -103.282, 0.129, -1.557, 0.031, -5.220, 0.000, 5.220, 22.300, 1000.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.587, -95.018, 1.002, -1.211, 0.527, -1.404, 0.000, 1.500, 22.300, 1000.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.905, -103.804, 0.129, -1.557, 0.149, -5.214, -0.000, 5.216, 22.400, 1000.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.534, -95.159, 1.004, -1.210, 0.529, -1.404, 0.000, 1.500, 22.400, 1000.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.888, -104.326, 0.129, -1.550, 0.211, -5.212, -0.000, 5.217, 22.500, 1000.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.481, -95.299, 1.004, -1.210, 0.530, -1.404, 0.000, 1.500, 22.500, 1000.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.869, -104.847, 0.129, -1.546, 0.172, -5.215, 0.000, 5.218, 22.600, 1000.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.429, -95.440, 1.004, -1.213, 0.528, -1.404, 0.000, 1.500, 22.600, 1000.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.854, -105.368, 0.129, -1.545, 0.150, -5.216, 0.000, 5.219, 22.700, 1000.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.378, -95.581, 1.004, -1.218, 0.522, -1.406, 0.000, 1.500, 22.700, 1000.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.843, -105.890, 0.129, -1.546, 0.098, -5.218, 0.000, 5.219, 22.800, 1000.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.327, -95.722, 1.007, -1.220, 0.517, -1.408, 0.000, 1.500, 22.800, 1000.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.833, -106.412, 0.129, -1.548, 0.091, -5.219, 0.000, 5.220, 22.900, 1001.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.276, -95.863, 1.007, -1.221, 0.515, -1.409, 0.000, 1.500, 22.900, 1001.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.825, -106.934, 0.129, -1.551, 0.059, -5.219, -0.000, 5.220, 23.000, 1001.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.225, -96.004, 1.007, -1.222, 0.513, -1.409, 0.000, 1.500, 23.000, 1001.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.819, -107.456, 0.129, -1.553, 0.053, -5.220, 0.000, 5.220, 23.100, 1001.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.174, -96.145, 1.007, -1.222, 0.513, -1.410, 0.000, 1.500, 23.100, 1001.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.814, -107.978, 0.129, -1.556, 0.033, -5.220, 0.000, 5.220, 23.200, 1001.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.120, -96.285, 1.009, -1.215, 0.517, -1.408, 0.000, 1.500, 23.200, 1001.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.810, -108.500, 0.129, -1.558, 0.029, -5.220, 0.000, 5.220, 23.300, 1001.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.065, -96.425, 1.009, -1.207, 0.527, -1.404, 0.000, 1.500, 23.300, 1001.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.807, -109.022, 0.129, -1.561, 0.017, -5.220, 0.000, 5.220, 23.400, 1001.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.011, -96.564, 1.009, -1.203, 0.535, -1.401, 0.000, 1.500, 23.400, 1001.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.805, -109.544, 0.129, -1.562, 0.015, -5.220, 0.000, 5.220, 23.500, 1001.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.956, -96.704, 1.009, -1.201, 0.539, -1.400, 0.000, 1.500, 23.500, 1001.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.792, -110.065, 0.129, -1.557, 0.190, -5.212, -0.000, 5.215, 23.600, 1001.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.901, -96.844, 1.012, -1.200, 0.542, -1.399, 0.000, 1.500, 23.600, 1001.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.775, -110.586, 0.129, -1.551, 0.171, -5.214, 0.000, 5.217, 23.700, 1001.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.847, -96.984, 1.012, -1.200, 0.543, -1.398, 0.000, 1.500, 23.700, 1001.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.760, -111.108, 0.129, -1.548, 0.154, -5.216, 0.000, 5.218, 23.800, 1001.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.792, -97.123, 1.012, -1.199, 0.544, -1.398, 0.000, 1.500, 23.800, 1001.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.747, -111.630, 0.129, -1.547, 0.114, -5.217, 0.000, 5.219, 23.900, 1002.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.742, -97.265, 1.012, -1.213, 0.533, -1.402, 0.000, 1.500, 23.900, 1002.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.736, -112.151, 0.129, -1.549, 0.095, -5.218, -0.000, 5.219, 24.000, 1002.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.692, -97.406, 1.015, -1.220, 0.522, -1.406, 0.000, 1.500, 24.000, 1002.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.727, -112.673, 0.129, -1.550, 0.068, -5.219, -0.000, 5.220, 24.100, 1002.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.642, -97.548, 1.015, -1.224, 0.514, -1.409, 0.000, 1.500, 24.100, 1002.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.721, -113.195, 0.129, -1.553, 0.055, -5.220, 0.000, 5.220, 24.200, 1002.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.592, -97.689, 1.015, -1.225, 0.510, -1.411, 0.000, 1.500, 24.200, 1002.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.715, -113.717, 0.129, -1.555, 0.038, -5.220, 0.000, 5.220, 24.300, 1002.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.541, -97.830, 1.015, -1.226, 0.508, -1.411, 0.000, 1.500, 24.300, 1002.404, 0.000
